Precomputing item embeddings...
Retry 0 for AHGVCDU5AWJGFESCEVHFRKTFVMVQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AENTYQECBBTYHBUEF4SGUUQBXTQA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AES2T6MLRQFZKUH7DJUCQPRFEU4Q: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AEWBKL2IBYABNUTJWWD36SRGXB7Q: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AGYDDA72GDYGN6GKA7UWUYGK3HHA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AFFL265FKP3U2NPHF77AENXPXHYQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AHY2LD7CQFZOPAJ3LUFJQIERVIEA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AGHXAQSLGE2AOZKWTBXWF7CUTIHQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AGJ4WA65EDRDNQD3DTYFY7BKJSZA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AF43GE6AOGFHUD774MPHSVQYGKVA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AHYEMSGW4BP5GGPJLGMM64HM2K4A: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AE6DAFAD4WM6DV3UZV55G7JCGLHA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AGPVOKIO6X3GXG4RVB6QU2JTUKEA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AE4OBT7WHZN5MBAVHRIB3MXVKETA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AHKPLUJONKIUNT5FMCVEBBN3J43A: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AGJWL5BGIM3PVCOYVCI2AESESKDA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AENKAZ5BUHCLPANTP2WN6JLN7PEQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AH7FXWSGRPBFM35YJ3BNE6KAEOSQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AGC4BB6CQKJFPIHD77JH53PSBRQA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AFJOI2STZ23Z3B2OG3AQNNR5VCAQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AHA3I4CWWY6CQTMG24FOLHKAZXRA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AFLWCDRF7NUSSBUVEEZUUIDYVRVA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AE3CHZHVH46O5QAVLU5RLB4T7OBA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AE3LFNGD7NW5ST26CSYEFKTHCZKQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AEHYTDB6QZNZLBQTAEE7VU6HCIMQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AGBEVR2V6ODKEEFGCGEGXDFWFP7A: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AGP2IPQZE3ICA7VO36BUVDRMOHQQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AGOFLGNIY2FQ44GIW22C3UYVTLTQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AFGDEJJCL3GC4HTZV7NTEBIDVI5Q: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AEP7BUPQMVFEYKZTPQJKW6KKYKBA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AGVSOBCR5PI5AT33OK2XVMQWMO5Q: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AHWMKEAUK457RKF2TCHOZGX3CERA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AGQ4GFGNNVNXNXJDCGPJFNPESXTA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AEVFBEK7JYXF2WVYXF6TZ3MMTL3Q: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AECUYT5LT474HZNZBM37LJNZYX7A: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AFROFZ4PPCKOAMR7PIB7KIFJW4NQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AGH2ZHMSTSI4WGVVRVMF2GWD675A: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AGVJWWCXWDBEDSVBJJATVMGKJRSA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AGBVLRUC2VA7F3T5WUMF75ELPH3A: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AEUCF66RCIKLNBNMELPM6XFY3QOQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AF2NOGEOF3BJBFJ6EKXLWY4BIZKQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AHIVH7MSHHHTVY5AMXHPEI7CBJYA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AGK65PMPJDQR4B7J44FGDBTBIP5Q: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AHUG4YZTXGN33EBEG2LMLWZIM3NA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AHLUUBKEQRCOSA6P3OETGGYKR2QQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AELGCXBJIXNHO4OJWPIQZWLUXOTA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AH4QON5JIKPPLU4XVD24ZTNMJO3Q: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AE7BPOBJERS5MQBUI634A6RQES7A: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AE43PPK4CB65ZUTK24W3PSJ3S5BQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AETHXF2R7TU7PWP4NRKYHQ2D7S3Q: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AEH3TRE3N734INLZCILL5VBKL4VQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AFLAQU2KPI3QRAGX6LFKCUHTGECA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AHVY6YYJRWU6DCMZ3EK7MEQTUPIA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AFK7P5YXA4RZQLNIKBU6OA2VTPDQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AESDU6ZDMWEVQYBSKFUV2JGVRIIQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AFUR5NZXV37VXJSLA3S5G3I7SECQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AF3USMCPVISXTYJJ4OTMOEFYOP3Q: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AFRDJZBO75U6PUM2LDQF33EX5TEA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AFQW4FQW4CEHHE2FWN6D2LW32RGQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AFA55EX7T346XANU7ZWFYA4K2XPQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AEAJ5MIBDEUAYVVDFD3SI7T23ACA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AHG3ITKZCIN6WPXZUVKQIP72FENA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AEJLUW6ZGAYCWYKO2BG5WADFTZVQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AGA6525PUZAZTCHGAHDIRUXA6TUQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AFYPQJMLKVU5HFBDVTLP7GGQG4WA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AHBOYVQLOYKFVPPH4VIA22VRLYOQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AEAC4MYKCOG4QOMMLUYFIKTVLFPQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AGHB6MMZJ5OAEN4BJYRF2FRDQQ5Q: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AGBUWPCES4EI27O32542Q2ZFQFLA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AESRP7ULJQ2PVMK2A4J3KRHECI7Q: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
